case_id,attack,defense,epoch,round,loss,hr5,hr10,hr20,er5,er10,er20
01_noattack_nodefense,NoAttack,NoDefense,221,813,0.06857,37.11559,53.65854,73.59491,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,222,817,0.06823,35.9491,52.70414,73.38282000000001,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,223,820,0.06788,35.84305,54.08271,74.12513,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,224,824,0.06755,36.79745,54.18876,74.33722,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,225,828,0.0672,37.75186,55.14316,72.95864,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,226,831,0.06688,35.41888,53.764579999999995,73.807,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,227,835,0.06655,35.9491,54.40085,72.74655,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,228,839,0.06622,36.47932,54.718979999999995,74.01909,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,229,842,0.0659,36.37328,53.65854,73.70094999999999,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,230,846,0.06557,36.79745,55.35525,72.53446,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,231,850,0.06526,36.47932,54.18876,73.70094999999999,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,232,853,0.06495,36.47932,55.77943,72.8526,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,233,857,0.06463,35.52492,55.037119999999994,73.38282000000001,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,234,861,0.06432,35.9491,54.40085,73.70094999999999,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,235,864,0.06402,35.63097,53.23436,73.27678,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,236,868,0.06372,37.43372,54.40085,73.17072999999999,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,237,872,0.06341,35.52492,54.40085,73.27678,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,238,876,0.06312,35.20679,54.718979999999995,73.38282000000001,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,239,879,0.06282,36.691410000000005,54.718979999999995,73.48886999999999,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,240,883,0.06253,36.691410000000005,53.12831,72.95864,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,241,887,0.06224,36.37328,54.82503,72.21633,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,242,890,0.06195,34.782610000000005,53.44645,73.70094999999999,0.0,0.1139,0.34169
01_noattack_nodefense,NoAttack,NoDefense,243,894,0.06167,37.53977,55.14316,73.48886999999999,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,244,898,0.06139,37.11559,54.18876,73.48886999999999,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,245,901,0.06111,35.63097,53.44645,72.32238,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,246,905,0.06083,35.84305,53.55249,72.00424,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,247,909,0.06055,36.691410000000005,53.12831,72.64051,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,248,912,0.06029,37.00954,52.59809,72.53446,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,249,916,0.06002,35.63097,53.87063,72.95864,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,250,920,0.05975,37.11559,53.022270000000006,73.38282000000001,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,251,923,0.05948,35.9491,54.61294,72.21633,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,252,927,0.05921,37.00954,53.764579999999995,73.17072999999999,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,253,931,0.05896,36.691410000000005,53.65854,72.21633,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,254,934,0.0587,37.00954,54.82503,72.42842,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,255,938,0.05844,37.00954,53.23436,73.27678,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,256,942,0.05819,36.79745,52.810179999999995,72.8526,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,257,946,0.05793,35.10074,53.87063,72.21633,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,258,949,0.05768,35.63097,54.08271,72.8526,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,259,953,0.05744,36.58537,55.14316,72.74655,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,260,957,0.05719,34.782610000000005,53.87063,72.42842,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,261,960,0.05695,37.645810000000004,53.65854,74.12513,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,262,964,0.0567,35.31283,53.55249,73.59491,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,263,968,0.05647,35.52492,53.55249,72.64051,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,264,971,0.05622,36.37328,53.55249,73.06469,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,265,975,0.05599,36.47932,53.12831,72.95864,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,266,979,0.05576,35.737010000000005,53.87063,73.70094999999999,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,267,982,0.05552,34.57052,52.49205,72.64051,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,268,986,0.05529,35.52492,53.764579999999995,72.32238,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,269,990,0.05506,35.41888,54.931070000000005,73.38282000000001,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,270,993,0.05484,36.26723,54.294799999999995,73.91304,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,271,997,0.05461,37.8579,54.18876,73.06469,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,272,1001,0.05439,36.691410000000005,54.82503,74.01909,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,273,1004,0.05416,35.52492,53.3404,72.42842,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,274,1008,0.05395,36.58537,52.067870000000006,72.11028999999999,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,275,1012,0.05373,36.05514,54.18876,72.8526,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,276,1015,0.05351,36.47932,54.82503,72.32238,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,277,1019,0.0533,35.52492,53.3404,72.74655,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,278,1023,0.05308,35.63097,53.44645,71.58006,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,279,1027,0.05287,35.41888,54.40085,73.38282000000001,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,280,1030,0.05266,35.52492,53.65854,73.27678,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,281,1034,0.05245,34.57052,54.40085,71.26192999999999,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,282,1038,0.05224,37.00954,53.3404,72.32238,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,283,1041,0.05204,34.9947,53.3404,71.47402000000001,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,284,1045,0.05183,35.9491,53.44645,72.11028999999999,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,285,1049,0.05163,35.52492,53.764579999999995,72.21633,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,286,1052,0.05143,35.737010000000005,53.55249,72.32238,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,287,1056,0.05122,35.20679,53.12831,72.21633,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,288,1060,0.05103,36.26723,53.65854,72.00424,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,289,1063,0.05083,34.782610000000005,52.810179999999995,72.21633,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,290,1067,0.05064,35.9491,52.385999999999996,72.8526,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,291,1071,0.05044,34.88865,53.976670000000006,72.8526,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,292,1074,0.05025,35.63097,52.49205,73.38282000000001,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,293,1078,0.05006,36.79745,53.022270000000006,72.53446,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,294,1082,0.04987,35.63097,53.55249,72.32238,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,295,1085,0.04968,37.11559,53.23436,72.32238,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,296,1089,0.04949,36.58537,53.12831,72.00424,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,297,1093,0.04931,36.79745,53.87063,72.32238,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,298,1097,0.04912,35.41888,53.12831,72.64051,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,299,1100,0.04894,35.52492,52.49205,72.21633,0.0,0.1139,0.22779
01_noattack_nodefense,NoAttack,NoDefense,300,1104,0.04876,35.52492,54.294799999999995,71.58006,0.0,0.1139,0.22779
02_pieckipe_nodefense,PIECK-IPE,NoDefense,0,0,,5.30223,10.07423,21.10286,0.0,0.1139,0.56948
02_pieckipe_nodefense,PIECK-IPE,NoDefense,1,3,0.69316,6.0445400000000005,9.7561,20.67869,46.92483,46.92483,46.92483
02_pieckipe_nodefense,PIECK-IPE,NoDefense,2,6,0.69299,5.09014,11.02863,21.73913,47.15262,47.15262,47.15262
02_pieckipe_nodefense,PIECK-IPE,NoDefense,3,10,0.69289,5.62036,11.87699,22.05726,47.38041,47.38041,47.38041
02_pieckipe_nodefense,PIECK-IPE,NoDefense,4,14,0.69284,7.52916,13.043479999999999,22.79958,48.06378,48.29157,48.29157
02_pieckipe_nodefense,PIECK-IPE,NoDefense,5,18,0.69278,9.22587,15.270410000000002,24.92047,47.266510000000004,47.38041,47.38041
02_pieckipe_nodefense,PIECK-IPE,NoDefense,6,22,0.69272,12.30117,19.08802,29.69247,48.51936,48.63326,48.63326
02_pieckipe_nodefense,PIECK-IPE,NoDefense,7,26,0.69264,17.17922,25.026510000000002,36.16119,48.06378,48.17768,48.29157
02_pieckipe_nodefense,PIECK-IPE,NoDefense,8,30,0.6925,23.43584,31.177090000000003,43.37222,48.74715,48.86105,49.08884
02_pieckipe_nodefense,PIECK-IPE,NoDefense,9,33,0.69226,28.313890000000004,37.8579,48.46235,51.025059999999996,51.025059999999996,51.13895000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,10,37,0.69181,30.858960000000003,42.84199,56.839870000000005,53.644650000000006,53.87244,54.10023
02_pieckipe_nodefense,PIECK-IPE,NoDefense,11,41,0.69095,31.495230000000003,46.129369999999994,61.081649999999996,56.49203000000001,56.947610000000005,57.744870000000006
02_pieckipe_nodefense,PIECK-IPE,NoDefense,12,45,0.68928,31.495230000000003,46.765640000000005,63.73277,60.592259999999996,61.731210000000004,62.41458
02_pieckipe_nodefense,PIECK-IPE,NoDefense,13,49,0.68606,31.813360000000003,48.992580000000004,65.74761,65.26196,66.28702,67.19818
02_pieckipe_nodefense,PIECK-IPE,NoDefense,14,53,0.68014,30.75292,47.40191,66.80806,67.99544,70.50113999999999,71.98178
02_pieckipe_nodefense,PIECK-IPE,NoDefense,15,57,0.67009,31.177090000000003,47.50795,67.23224,71.18451,74.37357999999999,77.22096
02_pieckipe_nodefense,PIECK-IPE,NoDefense,16,61,0.65518,30.96501,46.447509999999994,66.80806,73.00683,76.53759,80.06834
02_pieckipe_nodefense,PIECK-IPE,NoDefense,17,64,0.6362,30.75292,45.38706,67.02015,74.82916,78.70159,82.91572000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,18,68,0.61512,30.43478,46.23542,65.53552,74.60137,78.5877,83.14350999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,19,72,0.59359,31.07105,45.91729,66.70201,75.05695,79.27107,83.02960999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,20,76,0.57257,31.495230000000003,46.34146,66.9141,75.74032000000001,79.61276000000001,83.71298
02_pieckipe_nodefense,PIECK-IPE,NoDefense,21,80,0.55252,31.813360000000003,47.18982,66.70201,76.99317,80.9795,84.28246
02_pieckipe_nodefense,PIECK-IPE,NoDefense,22,84,0.5338,32.44963,46.55355,66.59597000000001,78.47380000000001,82.34624000000001,85.07973
02_pieckipe_nodefense,PIECK-IPE,NoDefense,23,88,0.51655,31.495230000000003,46.97773,66.9141,79.15718000000001,82.23235,85.64920000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,24,91,0.50088,33.0859,46.87169,66.27784,80.63781,82.91572000000001,85.76310000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,25,95,0.4868,31.813360000000003,48.46235,67.33828,80.9795,83.2574,86.21868
02_pieckipe_nodefense,PIECK-IPE,NoDefense,26,99,0.47424,31.60127,47.29586,67.97455,81.43508,83.48519,86.10478
02_pieckipe_nodefense,PIECK-IPE,NoDefense,27,103,0.46287,33.51007,48.674440000000004,68.50477000000001,82.46014000000001,84.16856,87.47153
02_pieckipe_nodefense,PIECK-IPE,NoDefense,28,107,0.45257,32.66172,47.614000000000004,67.33828,83.3713,85.64920000000001,88.041
02_pieckipe_nodefense,PIECK-IPE,NoDefense,29,111,0.44304,33.61612,49.94698,67.23224,84.28246,86.67426,88.61048
02_pieckipe_nodefense,PIECK-IPE,NoDefense,30,115,0.43408,34.25239,50.37116,67.23224,85.19362000000001,87.01595,89.06606000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,31,119,0.42547,33.40403,49.41676,69.88335,85.76310000000001,87.47153,88.83827
02_pieckipe_nodefense,PIECK-IPE,NoDefense,32,122,0.41729,33.82821,50.26511,70.41357,86.21868,87.69932,88.83827
02_pieckipe_nodefense,PIECK-IPE,NoDefense,33,126,0.40941,34.146339999999995,51.32556,69.88335,86.67426,88.041,89.06606000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,34,130,0.40179,34.35843,50.477199999999996,70.51962,86.56036,88.041,89.40774
02_pieckipe_nodefense,PIECK-IPE,NoDefense,35,134,0.3946,36.05514,50.37116,71.15589,86.78815,88.26879,89.40774
02_pieckipe_nodefense,PIECK-IPE,NoDefense,36,138,0.38766,33.72216,49.84093,70.30753,87.01595,88.49658000000001,89.40774
02_pieckipe_nodefense,PIECK-IPE,NoDefense,37,142,0.38108,34.782610000000005,50.26511,72.11028999999999,87.01595,88.49658000000001,89.40774
02_pieckipe_nodefense,PIECK-IPE,NoDefense,38,146,0.37472,34.464479999999995,51.32556,71.8982,87.12984,88.49658000000001,89.40774
02_pieckipe_nodefense,PIECK-IPE,NoDefense,39,149,0.36869,36.58537,53.23436,72.00424,87.81321,88.61048,89.74942999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,40,153,0.36302,35.63097,52.27996,73.17072999999999,87.92711,88.72437,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,41,157,0.35752,34.782610000000005,52.59809,72.21633,88.041,89.29384999999999,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,42,161,0.3523,35.52492,53.976670000000006,72.95864,88.49658000000001,89.40774,90.20501
02_pieckipe_nodefense,PIECK-IPE,NoDefense,43,165,0.34733,35.52492,52.49205,73.06469,88.61048,89.40774,90.4328
02_pieckipe_nodefense,PIECK-IPE,NoDefense,44,169,0.34256,35.52492,53.3404,73.27678,88.49658000000001,89.29384999999999,90.31891
02_pieckipe_nodefense,PIECK-IPE,NoDefense,45,173,0.33805,35.84305,53.44645,72.53446,88.26879,89.63554,90.31891
02_pieckipe_nodefense,PIECK-IPE,NoDefense,46,177,0.3337,35.20679,52.91622,73.59491,88.72437,89.74942999999999,90.4328
02_pieckipe_nodefense,PIECK-IPE,NoDefense,47,180,0.3295,36.05514,53.022270000000006,73.06469,89.06606000000001,89.86332999999999,90.20501
02_pieckipe_nodefense,PIECK-IPE,NoDefense,48,184,0.32539,35.41888,53.55249,72.95864,88.95216,89.74942999999999,90.4328
02_pieckipe_nodefense,PIECK-IPE,NoDefense,49,188,0.32148,34.0403,54.294799999999995,73.17072999999999,88.61048,89.74942999999999,90.31891
02_pieckipe_nodefense,PIECK-IPE,NoDefense,50,192,0.31765,34.88865,52.59809,73.38282000000001,88.72437,89.74942999999999,90.77449
02_pieckipe_nodefense,PIECK-IPE,NoDefense,51,196,0.31387,35.20679,54.40085,74.01909,88.49658000000001,89.86332999999999,90.66059
02_pieckipe_nodefense,PIECK-IPE,NoDefense,52,200,0.31014,36.26723,53.764579999999995,73.48886999999999,88.83827,89.86332999999999,90.66059
02_pieckipe_nodefense,PIECK-IPE,NoDefense,53,204,0.30652,35.84305,53.3404,73.38282000000001,89.06606000000001,89.97722,90.4328
02_pieckipe_nodefense,PIECK-IPE,NoDefense,54,207,0.30289,35.9491,54.82503,74.23118,89.29384999999999,89.86332999999999,90.77449
02_pieckipe_nodefense,PIECK-IPE,NoDefense,55,211,0.29922,36.26723,53.23436,74.97349,89.29384999999999,89.74942999999999,90.66059
02_pieckipe_nodefense,PIECK-IPE,NoDefense,56,215,0.29557,35.52492,54.08271,74.23118,88.95216,89.86332999999999,90.5467
02_pieckipe_nodefense,PIECK-IPE,NoDefense,57,219,0.29193,36.79745,54.61294,74.23118,88.72437,89.63554,90.5467
02_pieckipe_nodefense,PIECK-IPE,NoDefense,58,223,0.28831,35.737010000000005,54.718979999999995,74.65536,88.83827,89.52164,90.4328
02_pieckipe_nodefense,PIECK-IPE,NoDefense,59,227,0.28467,36.58537,56.09756,75.07953,88.83827,89.17994999999999,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,60,231,0.28103,37.53977,55.77943,74.12513,88.72437,89.17994999999999,89.97722
02_pieckipe_nodefense,PIECK-IPE,NoDefense,61,235,0.27749,36.47932,55.56734,76.03393,88.83827,89.06606000000001,89.97722
02_pieckipe_nodefense,PIECK-IPE,NoDefense,62,238,0.27386,35.9491,54.18876,74.65536,88.83827,89.17994999999999,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,63,242,0.27029,36.05514,55.2492,74.7614,88.61048,89.17994999999999,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,64,246,0.26674,37.8579,54.931070000000005,74.7614,88.72437,89.17994999999999,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,65,250,0.26326,36.05514,55.14316,74.7614,88.72437,89.17994999999999,90.20501
02_pieckipe_nodefense,PIECK-IPE,NoDefense,66,254,0.25977,36.9035,55.037119999999994,75.50371,88.72437,89.17994999999999,90.20501
02_pieckipe_nodefense,PIECK-IPE,NoDefense,67,258,0.25638,36.26723,55.885470000000005,75.50371,88.72437,89.29384999999999,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,68,262,0.25303,37.32768,55.037119999999994,75.82185,88.61048,89.40774,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,69,265,0.24969,36.79745,55.14316,76.03393,88.26879,89.52164,90.31891
02_pieckipe_nodefense,PIECK-IPE,NoDefense,70,269,0.24643,39.02439,56.62778000000001,75.39767,88.26879,89.40774,90.31891
02_pieckipe_nodefense,PIECK-IPE,NoDefense,71,273,0.24322,37.8579,55.35525,76.88229,88.26879,89.40774,90.20501
02_pieckipe_nodefense,PIECK-IPE,NoDefense,72,277,0.24007,39.34252,55.46129,74.97349,87.92711,89.29384999999999,90.20501
02_pieckipe_nodefense,PIECK-IPE,NoDefense,73,281,0.23699,35.84305,55.46129,74.97349,88.041,89.17994999999999,90.20501
02_pieckipe_nodefense,PIECK-IPE,NoDefense,74,285,0.23396,36.47932,56.62778000000001,76.56416,88.041,89.06606000000001,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,75,289,0.23094,37.96394,56.62778000000001,74.54931,88.1549,88.83827,89.97722
02_pieckipe_nodefense,PIECK-IPE,NoDefense,76,293,0.22802,38.918350000000004,55.037119999999994,75.82185,87.92711,88.83827,89.86332999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,77,296,0.22518,37.43372,56.73383,75.29162000000001,88.041,88.83827,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,78,300,0.22237,37.43372,55.885470000000005,75.50371,88.041,88.83827,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,79,304,0.21958,37.43372,56.203610000000005,75.7158,88.26879,88.61048,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,80,308,0.21685,37.96394,55.56734,76.24602,88.26879,88.61048,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,81,312,0.21418,37.8579,55.35525,75.39767,88.26879,88.83827,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,82,316,0.21158,38.49417,55.77943,76.03393,88.38269,88.83827,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,83,320,0.20898,37.11559,56.94592000000001,75.39767,88.38269,89.06606000000001,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,84,323,0.20644,39.13043,56.30965,76.56416,88.1549,89.29384999999999,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,85,327,0.20394,38.49417,55.77943,76.13998,87.92711,89.29384999999999,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,86,331,0.20148,37.96394,55.35525,76.24602,87.58542,89.29384999999999,89.86332999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,87,335,0.19908,37.32768,56.73383,74.7614,87.58542,89.40774,89.97722
02_pieckipe_nodefense,PIECK-IPE,NoDefense,88,339,0.19672,37.22163,55.35525,74.97349,87.69932,89.40774,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,89,343,0.1944,37.75186,55.885470000000005,75.18558,87.47153,89.06606000000001,90.09112
02_pieckipe_nodefense,PIECK-IPE,NoDefense,90,347,0.1921,38.06999,56.52174,75.50371,87.58542,89.06606000000001,89.86332999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,91,351,0.18985,37.43372,55.2492,75.60976000000001,87.69932,89.06606000000001,89.74942999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,92,354,0.18763,37.53977,55.56734,75.7158,87.92711,89.17994999999999,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,93,358,0.18547,38.49417,56.73383,75.07953,88.041,89.17994999999999,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,94,362,0.1833,36.79745,56.41569,75.7158,88.26879,89.17994999999999,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,95,366,0.18123,36.9035,54.82503,75.39767,88.1549,89.17994999999999,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,96,370,0.17917,38.918350000000004,55.35525,74.65536,88.041,89.17994999999999,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,97,374,0.17712,36.58537,55.35525,74.86744,87.92711,88.95216,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,98,378,0.17513,37.75186,56.203610000000005,75.7158,87.81321,88.95216,89.74942999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,99,381,0.17318,37.22163,57.05196,75.18558,87.69932,88.83827,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,100,385,0.17122,36.79745,57.158010000000004,76.24602,87.81321,88.83827,89.74942999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,101,389,0.16935,36.9035,56.30965,74.54931,87.81321,88.83827,89.74942999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,102,393,0.16749,36.26723,54.40085,75.18558,87.81321,88.61048,89.74942999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,103,397,0.16565,38.17603,55.46129,75.07953,87.69932,88.38269,89.86332999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,104,401,0.16385,38.28208,56.30965,74.7614,87.69932,88.38269,89.97722
02_pieckipe_nodefense,PIECK-IPE,NoDefense,105,405,0.16207,36.58537,55.885470000000005,74.65536,87.69932,88.49658000000001,89.97722
02_pieckipe_nodefense,PIECK-IPE,NoDefense,106,409,0.16034,37.32768,56.203610000000005,74.33722,87.69932,88.49658000000001,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,107,412,0.15864,37.43372,57.26405,74.44327,87.47153,88.61048,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,108,416,0.15695,37.75186,57.158010000000004,75.18558,87.12984,88.49658000000001,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,109,420,0.15529,38.600210000000004,56.203610000000005,75.39767,86.90205,88.38269,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,110,424,0.15367,37.00954,56.62778000000001,74.54931,86.67426,88.49658000000001,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,111,428,0.15209,37.53977,56.41569,75.18558,86.56036,88.49658000000001,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,112,432,0.15052,37.11559,56.52174,74.54931,86.33257,88.38269,89.74942999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,113,436,0.14897,38.8123,57.158010000000004,74.33722,86.33257,88.041,89.74942999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,114,439,0.14744,38.918350000000004,56.41569,74.97349,86.44646999999999,88.041,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,115,443,0.14596,37.43372,57.158010000000004,75.50371,86.33257,88.041,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,116,447,0.1445,37.53977,56.839870000000005,76.35207000000001,86.33257,87.81321,89.63554
02_pieckipe_nodefense,PIECK-IPE,NoDefense,117,451,0.14306,37.22163,55.35525,74.65536,86.33257,87.58542,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,118,455,0.14166,37.96394,56.94592000000001,75.29162000000001,86.33257,87.58542,89.52164
02_pieckipe_nodefense,PIECK-IPE,NoDefense,119,459,0.14026,38.70626,56.30965,74.86744,86.33257,87.47153,89.40774
02_pieckipe_nodefense,PIECK-IPE,NoDefense,120,463,0.13889,37.645810000000004,55.037119999999994,75.39767,86.33257,87.58542,89.29384999999999
02_pieckipe_nodefense,PIECK-IPE,NoDefense,121,467,0.13754,38.17603,56.62778000000001,75.18558,86.33257,87.69932,89.06606000000001
02_pieckipe_nodefense,PIECK-IPE,NoDefense,122,470,0.13623,38.28208,57.68823,75.60976000000001,86.33257,87.47153,88.95216
02_pieckipe_nodefense,PIECK-IPE,NoDefense,123,474,0.13493,37.22163,56.203610000000005,75.82185,86.21868,87.47153,88.83827
02_pieckipe_nodefense,PIECK-IPE,NoDefense,124,478,0.13366,37.53977,55.991519999999994,74.44327,86.21868,87.24374,88.72437
